voiceID,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,JitterPCA,ShimmerPCA
/project/graziul/data/Zone1/2018_08_12/201808121829-305744-27730.mp3,1832.3569614512471,169.91308631379877,46.20343883038723,8.26399424431568,0.017917247540100777,0.00010560368786457561,0.007989735276981873,0.008293127838327821,0.023969205830945618,0.12262060096134166,1.1756691825701768,0.0546426591020662,0.07381316391441337,0.11119621090246637,0.1639279773061986,645.068051819605,1496.0681930744965,2210.0256528658706,2902.2757633600163,614.057070302578,1487.1237906904325,2202.264306878605,2841.165451615274,-2.0222228826111905,0.054395254401447816
/project/graziul/data/Zone1/2018_08_12/201808121859-216864-27730.mp3,1831.7561451247166,157.64062311870907,38.83020679562472,8.056318768394714,0.019322628545885286,0.00012280064662805446,0.00865973741988901,0.009365088175316933,0.02597921225966703,0.1204582654025905,1.1478928206394565,0.05380145874390797,0.07260702152077793,0.10754284676537602,0.16140437623172393,629.9464015386408,1446.8284978053184,2196.0382422777593,2917.914600138617,603.0327864597416,1437.2186539228858,2193.6194945456664,2864.5001826078083,-2.0341663441845568,1.0371847819657356
/project/graziul/data/Zone1/2018_08_12/201808121929-395820-27730.mp3,1832.3569614512471,152.20810410975088,40.5607810477188,8.067636512335708,0.01858142765548916,0.00012224538215780686,0.008500207362066017,0.008756877332641055,0.02550062208619805,0.12175539927243277,1.1644391351341021,0.053343629056276494,0.07226983145363892,0.10867129422013776,0.1600308871688295,612.3313352996706,1436.2398223726243,2163.4643858461086,2878.779748401859,580.4315268387188,1434.3702156054476,2170.6535973140417,2821.38034855794,-2.0908141083443352,0.7931571290297277
/project/graziul/data/Zone1/2018_08_12/201808121959-996485-27730.mp3,1831.7561451247166,163.78424597177911,43.317697996151544,8.295931377931993,0.017215323199128395,0.00010521998114863892,0.007754513235743917,0.008228735331479308,0.023263539707231752,0.12152838388877898,1.1775143737223908,0.05266926010630235,0.07170874111611794,0.11042804006644182,0.15800778031890705,612.156961723069,1443.3886569945907,2146.907920112577,2848.633429979705,582.6759810262088,1437.5886235372204,2147.622998727885,2796.3226852409207,-2.5144352032819084,0.29737784872306905
/project/graziul/data/Zone1/2018_08_12/201808122029-650748-27730.mp3,1831.155328798186,182.63575043108983,52.539226504813136,7.929739884363789,0.018574404957285046,0.00010176183654203319,0.008417349717858957,0.008390849114968468,0.025252049153576872,0.12294126847314735,1.194152285528174,0.053946517119796665,0.07310839325595846,0.11266367783172242,0.16183955135939,659.1420662003763,1481.5983459732363,2186.7678844967536,2885.7943282431065,624.5674332411935,1475.0466883886563,2185.175679177268,2817.2648469849023,-1.8706264628650242,0.10360633975251356
/project/graziul/data/Zone1/2018_08_12/201808122058-33020-27730.mp3,1831.155328798186,214.87311438929964,48.76955388765969,9.081906754049841,0.014879936502153357,6.92622191829254e-05,0.0065230022917843345,0.006618570372525516,0.019569006875353005,0.11599777381491524,1.1243164632615805,0.04988938077323463,0.06919503206508684,0.10753930135929969,0.1496681423197039,678.7482470993288,1551.902206212519,2230.580676911345,2907.1696114271385,650.7210030960915,1563.8287411329443,2227.6035752448033,2831.127798400266,-4.337601364269518,0.2946883065980114
/project/graziul/data/Zone4/2018_08_11/201808110452-623962-26296.mp3,1828.1512471655328,159.51390980066736,35.154707566277324,6.724927435003304,0.015435488926062495,9.696237234004311e-05,0.006907877936322711,0.007738184725822108,0.020723633808968134,0.1302068068135162,1.2237561880465841,0.0591239722270451,0.07880200695356011,0.114973668003401,0.1773719166811353,679.3155948553688,1408.1022967429287,2105.215335520174,2706.915905186066,670.6447343851395,1410.1881732713955,2106.9339481573525,2712.190837660667,-1.1538941759349113,-1.67633673465982
/project/graziul/data/Zone8/2018_08_10/201808100006-791129-27158.mp3,1831.7561451247166,171.52139665559292,55.480290406870346,4.389698412525546,0.02400392939389739,0.00013975882655745554,0.0117783112120669,0.012124031490350655,0.0353349336362007,0.1397676641374735,1.2823310511448367,0.06682859692499038,0.08854604293896617,0.12010924579164312,0.20048579077497114,837.567617788394,1559.3636654799293,2302.303869100041,3124.7369609800544,822.9721562098531,1559.2602412765648,2361.827430134117,3115.643454085234,3.3858360333649142,-1.2434042527371847
/project/graziul/data/Zone8/2018_08_10/201808100035-674555-27158.mp3,1830.5545124716552,172.71383279130828,56.76900609553153,4.416834717934086,0.019951521664934146,0.00011522891888546737,0.009511995716993502,0.009513789343559191,0.028535987150980505,0.1348289960349083,1.2495639630576225,0.06493944130937554,0.08502393609687532,0.11634850674158423,0.19481832392812662,830.8982358771613,1545.0547132017032,2284.4053286864732,3079.8114748374765,823.636628262429,1538.029910837241,2353.6355798212753,3047.0702569921104,1.3387405551320606,-1.6162256642324513
/project/graziul/data/Zone8/2018_08_10/201808100105-556221-27158.mp3,1831.7561451247166,170.43268333218862,57.16148526812593,5.5665889581573404,0.019485553963916772,0.0001142302084330308,0.009236823570648197,0.009224857748038289,0.02771047071194459,0.13064148912310314,1.2146379910123715,0.0630696725783448,0.083240839601597,0.11282293172893615,0.1892090177350344,823.0270980905469,1558.1102405328215,2278.9532765870713,3067.5116106555383,813.2584205267059,1546.5967386252191,2346.9368552318438,3033.792583066139,0.48012629941495766,-1.0553519852808992
/project/graziul/data/Zone8/2018_08_10/201808100135-343055-27158.mp3,1831.7561451247166,171.7082185014337,54.356983835451665,6.062584655773517,0.018603332233775367,0.00010810781150397449,0.00869503496549294,0.008794128085289857,0.02608510489647882,0.12331342900404584,1.1606002849068464,0.05849002708655063,0.07725596473134037,0.10848350574818451,0.17547008125965188,796.1898568337822,1510.763370278994,2201.8048870268635,2987.8953862639546,784.9117546024361,1503.1436742339783,2243.218041671943,2918.807474634457,-1.265451052486139,0.01580124405842152
