GEOID,area
170318350003,164185.11954002624
170318350004,123021.48635880042
170318350005,123307.1878096426
170318351001,552248.4118567259
170318351002,164219.86417332804
170318351003,144005.38979340758
170318351004,143499.0082836571
170318352001,988536.1525459882
170318355001,448901.1388643052
170318355002,465649.06430931954
170318356001,459886.71781714127
170318356002,457610.9453396124
170318357001,190189.48877742072
170318358001,284424.332724981
170318359001,323344.042060709
170318359002,161983.113187197
170318359003,162116.19369814606
170318360001,137481.7199058068
170318360002,121162.58479734574
170318360003,247095.74390335009
170318361001,281726.7668648452
170318361002,194675.1965946885
170318361003,384069.31508673314
170318362001,813763.3940206241
170318363001,75473.61100575658
170318363002,62050.25189776362
170318364001,433893.510522498
170318364002,129091.95954645796
170318364003,236986.5171878932
170318365001,118204.70913801448
170318365002,350158.1615834703
170318366001,400827.7564667903
170318366002,233354.70808499883
170318367001,332091.9399594121
170318367002,895739.3716641421
170318368001,573391.1100735469
170318368002,242625.09561724385
170318369001,82500.53108533114
170318369002,82214.34788704503
170318370001,247228.93828128625
170318370002,165315.9798933714
170318371001,244601.7620658496
170318371002,500768.4480576613
170318373001,205711.9310959172
170318373002,162787.64076194866
170318374001,181642.0308597249
170318374002,409809.6156976051
170318378001,670567.4030794692
170318378002,334797.59623309184
170318380001,227815.53278669965
170318380002,310483.550871197
170318381001,98548.02162389876
170318381002,527175.7616825998
170318381003,195013.07114027216
170318382001,388617.342998354
170318382002,768948.0121463103
170318383001,214800.66689556465
170318383002,133332.36535554985
170318386001,123012.23455962302
170318386002,123240.46206116216
170318387001,255566.77019724608
170318387002,163808.95610369966
170318387003,123152.21382522536
170318387004,115557.00236715132
170318388001,121723.12334214088
170318388002,21544514.4528624
170318390001,132547.5254089044
170318390002,264380.13844440266
170318390003,75475.39152694802
170318390004,44161.98012101519
170318391001,841360.3422425534
170318391002,344730.1533362784
170318392001,267870.9444242692
170318392002,326586.69979938713
170318392003,56391.37047529591
170318395001,262138.14238142665
170318396001,96411.24751605684
170318396002,230641.0487530966
170318397001,263898.400799673
170318397002,173440.32885033177
170318397003,194503.8223328336
170318398001,81885.24757562007
170318398002,102290.0623397731
170318398003,82000.85577442887
170318399001,102627.69280128136
170318399002,757080.5828969694
170318399003,102580.37326297205
170318399004,102441.860339731
170318399005,102490.38618913847
170318400001,327839.3927613562
170318400002,263378.2702058636
170318401001,106517.33804569866
170318401002,226438.1185128376
170318402001,862870.3602961837
170318403001,292071.62347323087
170318403002,311975.28426278144
170318403003,227002.39816859807
170318404001,765121.776470841
170318404002,235223.14988728773
170318407001,122846.57340724573
170318407002,134574.5782657244
170318407003,284107.51060138934
170318408001,164122.18986944665
170318408002,164555.91671373753
170318410001,1056929.0882859384
170318411001,334694.7439578689
170318411002,187660.4232058261
170318411003,434027.44733092433
170318411004,189857.4654490043
170318412001,107995.04195306034
170318412002,397193.2369144476
170318412003,120217.59393804402
170318413001,102302.30986884452
170318413002,493448.2063616773
170318413003,155089.11237871324
170318413004,663289.9611411358
170318414001,108694.59173195988
170318414002,133794.22131795972
170318415001,175135.15830357224
170318415002,257170.36156641244
170318416001,159366.76621955412
170318417001,266795.5492478248
170318418001,327761.68047605903
170318418002,1315337.5667579349
170318419001,857051.7217912844
170318419002,1707472.0292370436
170318420001,124335.725975678
170318420002,465677.15216689336
170318421001,364823.3299754737
170318421002,167037.21787307356
170318421003,124511.41630782424
170318421004,124378.49592575517
170318421005,1129456.096474623
170318421006,124433.73517770182
170318422001,1544725.1153053525
170318423001,1131802.262602602
170318423002,762666.4266046324
170318424001,272497.55037534644
170318424002,1372293.577558681
170318424003,323787.3703769736
170318425001,1075296.189427043
170318426001,661248.5534949565
170318426002,2695911.5367311533
170318426003,117418.66444315616
170318426004,204846.0958862208
170318428001,81862.60236092564
170318428002,102370.859660773
170318428003,102915.08313971233
170318428004,1024320.8216263022
170318428005,102640.85584595014
170318428006,102451.0064234971
170318429001,280869.7335970404
170318429002,124242.23696264152
170318429003,242887.1025583249
170318429004,1560398.2772543705
170318430001,487115.82914289855
170318430002,578743.0471813206
170318431001,660337.8416519595
170318431002,352340.8440437328
170318432001,162686.35263740877
170318432002,2931308.89798819
170318433001,584250.3915772111
170318434001,656211.6609867587
170318435001,2033365.3902183843
170318436001,204437.7202689377
170318436002,206455.3959646502
170318437001,979644.9223875728
170318437002,287293.2856694324
170318438001,652546.1916070386
170318438002,656971.6386469335
170318439001,1205840.737634138
170318439002,162793.94536102677
170318439003,57016.62711782832
170318439004,55079.23674933952
170318439005,55032.16765939061
170319800001,19021468.13659156
170319801001,2981781.73318934
170319900000,4206.90270213421
